,LotFrontage,MasVnrArea,GarageYrBlt,Alley,MasVnrType,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Electrical,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PoolQC,Fence,MiscFeature
1267,89.0,0.0,2009.0,Grvl,None,Ex,TA,Gd,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1268,70.04995836802665,632.0,1982.0,Grvl,BrkFace,TA,TA,Mn,Rec,Unf,SBrkr,Gd,BuiltIn,Unf,TA,TA,missing,GdWo,missing
1269,78.0,180.0,1958.0,Grvl,BrkFace,TA,TA,No,BLQ,Unf,FuseA,Gd,Attchd,Unf,TA,TA,missing,GdWo,missing
1270,70.04995836802665,0.0,1979.0,Grvl,None,Gd,TA,Gd,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1271,70.04995836802665,0.0,1968.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1272,70.04995836802665,114.0,1965.0,Grvl,BrkFace,TA,TA,No,BLQ,LwQ,SBrkr,Gd,Attchd,Unf,TA,TA,missing,MnPrv,missing
1273,124.0,84.0,1959.0,Grvl,BrkFace,TA,TA,Av,ALQ,Unf,SBrkr,Gd,Basment,RFn,TA,TA,missing,GdPrv,missing
1274,53.0,0.0,1985.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1275,95.0,567.0,1948.0,Grvl,Stone,TA,TA,No,Rec,Unf,FuseA,Gd,Detchd,Unf,TA,Fa,missing,missing,missing
1276,70.04995836802665,0.0,1972.0,Grvl,None,TA,Gd,No,BLQ,Unf,SBrkr,TA,Attchd,Unf,TA,TA,missing,missing,missing
1277,70.04995836802665,359.0,1967.0,Grvl,BrkFace,Gd,TA,Av,ALQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1278,75.0,0.0,2002.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1279,60.0,0.0,1980.0,Grvl,None,TA,TA,No,Unf,Unf,FuseA,Gd,Detchd,RFn,TA,TA,missing,missing,missing
1280,67.0,110.0,2002.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1281,50.0,54.0,1990.0,Grvl,BrkFace,Gd,TA,No,ALQ,Unf,SBrkr,TA,Attchd,Fin,Gd,Gd,missing,missing,missing
1282,61.0,0.0,1977.0,Grvl,None,Gd,TA,Mn,LwQ,Rec,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1283,94.0,0.0,1980.0,Grvl,None,TA,TA,Av,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1284,50.0,0.0,1969.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1285,50.0,0.0,1939.0,Grvl,None,TA,TA,No,Unf,Unf,FuseF,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1286,70.04995836802665,451.0,1963.0,Grvl,BrkFace,TA,TA,No,ALQ,Rec,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1287,70.04995836802665,621.0,1964.0,Grvl,BrkCmn,TA,TA,Av,Rec,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1288,40.0,0.0,2000.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Ex,Attchd,Fin,TA,TA,missing,missing,missing
1289,86.0,788.0,2006.0,Grvl,Stone,Gd,TA,Mn,Unf,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
1290,70.04995836802665,86.0,1964.0,Grvl,BrkFace,TA,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1291,21.0,268.0,1972.0,Grvl,BrkFace,TA,TA,No,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1292,60.0,0.0,1985.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1293,78.0,0.0,1976.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,GdWo,missing
1294,60.0,0.0,1957.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1295,70.0,168.0,1968.0,Grvl,BrkFace,TA,TA,Av,BLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,GdWo,missing
1296,80.0,148.0,1963.0,Grvl,BrkFace,TA,TA,Mn,ALQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,MnPrv,missing
1297,35.0,82.0,2005.0,Grvl,BrkFace,Gd,TA,Gd,GLQ,Unf,SBrkr,Gd,Basment,Fin,TA,TA,missing,missing,missing
1298,313.0,796.0,2008.0,Grvl,Stone,Ex,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,Gd,missing,missing
1299,75.0,0.0,1959.0,Grvl,None,TA,TA,No,LwQ,Rec,SBrkr,Gd,Attchd,RFn,TA,TA,missing,GdPrv,missing
1300,70.04995836802665,344.0,1999.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1301,70.04995836802665,0.0,1942.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1302,92.0,391.0,1994.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1303,73.0,228.0,2005.0,Grvl,BrkFace,Gd,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1304,32.0,117.0,2004.0,Grvl,Stone,Gd,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1305,108.0,300.0,2006.0,Grvl,Stone,Ex,TA,No,GLQ,Unf,SBrkr,Ex,Attchd,Fin,TA,TA,missing,missing,missing
1306,48.0,94.0,2005.0,Grvl,Stone,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1307,60.0,0.0,2000.0,Grvl,None,Gd,Gd,No,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1308,100.0,0.0,1948.0,Grvl,None,TA,TA,No,GLQ,ALQ,SBrkr,Gd,Attchd,Unf,TA,TA,missing,GdWo,missing
1309,70.04995836802665,88.0,1991.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,GdWo,missing
1310,100.0,0.0,1959.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1311,68.0,80.0,2005.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1312,70.04995836802665,336.0,1990.0,Grvl,BrkFace,Ex,TA,No,GLQ,Unf,SBrkr,Ex,Attchd,RFn,Gd,Gd,missing,missing,missing
1313,108.0,165.0,1999.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,TA,BuiltIn,Fin,TA,TA,missing,missing,missing
1314,60.0,0.0,1956.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,TA,Detchd,Unf,TA,TA,missing,missing,missing
1315,85.0,0.0,1969.0,Grvl,None,Fa,TA,Mn,ALQ,LwQ,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1316,61.0,270.0,2008.0,Grvl,Stone,Ex,TA,Gd,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1317,47.0,0.0,2006.0,Pave,None,Ex,Gd,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1318,70.04995836802665,178.0,2001.0,Grvl,BrkFace,Gd,TA,Gd,Unf,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1319,75.0,132.0,1954.0,Grvl,BrkFace,TA,TA,No,ALQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1320,70.0,0.0,1957.0,Grvl,None,TA,TA,No,ALQ,Rec,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1321,70.04995836802665,0.0,1955.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,Fa,missing,missing,missing
1322,107.0,0.0,1992.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1323,50.0,0.0,1980.0,Grvl,None,TA,TA,No,LwQ,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1324,75.0,428.0,2007.0,Grvl,BrkFace,Ex,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1325,40.0,0.0,1980.0,Grvl,None,TA,Fa,No,Unf,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,MnPrv,missing
1326,70.0,0.0,1980.0,Grvl,None,TA,TA,No,Rec,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1327,60.0,0.0,1982.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Ex,Attchd,Unf,TA,TA,missing,MnPrv,missing
1328,60.0,0.0,1920.0,Grvl,None,Gd,TA,No,LwQ,Unf,SBrkr,TA,Detchd,Unf,Fa,TA,missing,MnPrv,Shed
1329,63.0,0.0,1998.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1330,85.0,410.0,2006.0,Grvl,Stone,Gd,Gd,Av,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1331,55.0,0.0,1976.0,Grvl,None,TA,TA,Av,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1332,67.0,0.0,1958.0,Grvl,None,TA,TA,Mn,ALQ,Unf,SBrkr,Gd,Detchd,Unf,Fa,Fa,missing,missing,missing
1333,60.0,0.0,1951.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
1334,24.0,312.0,1970.0,Grvl,None,TA,TA,No,LwQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1335,80.0,360.0,1977.0,Grvl,BrkFace,Gd,TA,No,ALQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1336,87.0,564.0,1973.0,Grvl,BrkFace,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1337,153.0,0.0,1980.0,Grvl,None,TA,TA,No,Unf,Unf,FuseA,Gd,missing,missing,missing,missing,missing,missing,missing
1338,95.0,0.0,2002.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,BuiltIn,RFn,TA,TA,missing,missing,missing
1339,120.0,0.0,1972.0,Grvl,None,TA,TA,Mn,Rec,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1340,70.0,0.0,1974.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,GdWo,missing
1341,66.0,0.0,2004.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1342,70.04995836802665,149.0,2002.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1343,57.0,0.0,1929.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,TA,Detchd,Unf,Fa,Fa,missing,missing,missing
1344,85.0,0.0,2006.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1345,50.0,0.0,1997.0,Grvl,None,TA,TA,No,ALQ,Unf,FuseA,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1346,70.04995836802665,0.0,1968.0,Grvl,None,TA,TA,No,BLQ,Rec,SBrkr,Gd,Attchd,RFn,Gd,TA,missing,missing,missing
1347,93.0,100.0,2006.0,Grvl,Stone,Ex,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1348,70.04995836802665,0.0,1998.0,Grvl,None,Gd,TA,Gd,GLQ,Unf,SBrkr,Fa,Attchd,RFn,TA,TA,missing,missing,missing
1349,50.0,0.0,1980.0,Pave,None,TA,Fa,No,LwQ,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,missing,missing
1350,91.0,368.0,1969.0,Grvl,BrkFace,TA,TA,No,LwQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1351,70.0,318.0,1962.0,Grvl,BrkFace,TA,TA,No,Rec,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1352,50.0,0.0,1999.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1353,56.0,579.0,1996.0,Grvl,BrkFace,Gd,TA,Av,GLQ,Unf,SBrkr,Ex,Attchd,Fin,TA,TA,missing,missing,missing
1354,70.04995836802665,0.0,2000.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1355,102.0,143.0,1968.0,Grvl,BrkFace,TA,TA,No,Unf,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,GdPrv,missing
1356,70.04995836802665,65.0,1966.0,Grvl,BrkFace,TA,TA,No,Rec,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,GdWo,missing
1357,70.04995836802665,0.0,1971.0,Grvl,None,TA,TA,No,GLQ,Unf,SBrkr,Fa,Attchd,Fin,TA,TA,missing,missing,missing
1358,70.04995836802665,216.0,2000.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1359,129.0,66.0,2004.0,Grvl,BrkFace,Ex,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1360,51.0,0.0,1998.0,Grvl,None,TA,Fa,No,Unf,Unf,SBrkr,Gd,BuiltIn,RFn,TA,TA,missing,missing,missing
1361,124.0,16.0,2005.0,Grvl,Stone,Ex,TA,Av,ALQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1362,70.04995836802665,0.0,1920.0,Grvl,None,TA,Fa,No,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1363,73.0,0.0,2007.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
1364,30.0,0.0,2005.0,Pave,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Detchd,RFn,TA,TA,missing,missing,missing
1365,70.04995836802665,0.0,2000.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1366,68.0,158.0,1999.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1367,41.0,0.0,1977.0,Grvl,None,TA,TA,No,ALQ,Rec,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1368,70.04995836802665,170.0,2003.0,Grvl,BrkFace,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1369,48.0,171.0,2003.0,Grvl,BrkFace,Gd,TA,Av,BLQ,GLQ,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1370,90.0,0.0,1967.0,Grvl,None,TA,TA,No,ALQ,Rec,SBrkr,Gd,Detchd,Fin,TA,TA,missing,missing,missing
1371,80.0,0.0,1955.0,Grvl,None,TA,TA,Av,BLQ,Unf,SBrkr,TA,BuiltIn,RFn,TA,TA,missing,MnPrv,missing
1372,75.0,0.0,1998.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,TA,Detchd,RFn,TA,TA,missing,missing,missing
1373,70.04995836802665,705.0,2001.0,Grvl,BrkFace,Ex,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1374,85.0,0.0,2005.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1375,89.0,80.0,2007.0,Grvl,BrkFace,Gd,TA,Gd,Unf,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1376,52.0,0.0,1925.0,Grvl,None,Gd,TA,Mn,Rec,Unf,SBrkr,Gd,Detchd,Unf,Fa,TA,missing,missing,missing
1377,60.0,0.0,1977.0,Grvl,None,TA,TA,No,LwQ,BLQ,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1378,21.0,408.0,1973.0,Grvl,BrkFace,TA,Fa,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1379,73.0,0.0,2007.0,Grvl,None,Gd,TA,No,Unf,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
1380,45.0,0.0,1938.0,Grvl,None,TA,Fa,No,Rec,Unf,FuseF,Gd,Detchd,Unf,TA,Fa,missing,missing,missing
1381,70.04995836802665,0.0,1970.0,Grvl,None,TA,TA,Mn,BLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1382,60.0,0.0,1989.0,Grvl,None,Fa,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1383,70.04995836802665,0.0,2007.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1384,60.0,0.0,1939.0,Grvl,None,TA,TA,Mn,Rec,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
1385,40.0,0.0,1922.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
1386,80.0,184.0,1978.0,Grvl,BrkFace,Gd,TA,No,BLQ,LwQ,SBrkr,TA,Attchd,RFn,TA,TA,Fa,MnPrv,TenC
1387,60.0,0.0,1916.0,Grvl,None,TA,TA,No,Rec,LwQ,SBrkr,Gd,Detchd,Unf,TA,TA,missing,GdWo,missing
1388,42.0,160.0,2006.0,Grvl,Stone,Ex,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1389,60.0,0.0,2003.0,Grvl,None,TA,Gd,No,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1390,70.0,244.0,2000.0,Grvl,BrkFace,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1391,65.0,0.0,1967.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1392,68.0,0.0,1967.0,Grvl,None,TA,TA,Av,ALQ,Unf,SBrkr,Po,Attchd,RFn,TA,TA,missing,MnWw,missing
1393,60.0,0.0,2003.0,Pave,None,Fa,TA,No,Unf,Unf,SBrkr,TA,Detchd,Unf,Gd,TA,missing,missing,missing
1394,53.0,45.0,2006.0,Grvl,BrkFace,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1395,88.0,245.0,2005.0,Grvl,BrkFace,Gd,Gd,Gd,Unf,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
1396,70.04995836802665,0.0,1966.0,Grvl,None,TA,TA,Av,BLQ,Rec,SBrkr,TA,Detchd,Unf,TA,TA,missing,missing,missing
1397,51.0,0.0,1933.0,Grvl,None,TA,TA,Mn,Unf,Unf,SBrkr,Gd,Detchd,Unf,Fa,Fa,missing,missing,missing
1398,60.0,0.0,1950.0,Grvl,None,TA,TA,No,Rec,BLQ,FuseA,Gd,Attchd,Unf,TA,TA,missing,GdPrv,missing
1399,51.0,0.0,1925.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Detchd,Unf,Fa,TA,missing,MnPrv,missing
1400,50.0,0.0,1929.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,BuiltIn,RFn,TA,TA,missing,missing,missing
1401,62.0,0.0,2004.0,Grvl,None,TA,TA,No,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1402,64.0,0.0,2006.0,Grvl,None,Gd,Gd,Av,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1403,49.0,84.0,2007.0,Grvl,Stone,Gd,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,missing,missing
1404,60.0,0.0,1998.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
1405,44.0,174.0,2004.0,Grvl,Stone,Ex,TA,Gd,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1406,70.0,0.0,1988.0,Grvl,None,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,MnPrv,missing
1407,70.04995836802665,0.0,1980.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,missing,missing,missing,missing,missing,MnPrv,missing
1408,60.0,0.0,1966.0,Grvl,None,Fa,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1409,46.0,123.0,1986.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,MnPrv,missing
1410,79.0,0.0,2001.0,Grvl,None,Gd,TA,No,GLQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1411,80.0,0.0,1950.0,Grvl,None,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,MnPrv,missing
1412,60.0,0.0,1956.0,Grvl,None,TA,TA,No,Unf,Unf,FuseF,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1413,88.0,366.0,2005.0,Grvl,Stone,Gd,Gd,No,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1414,64.0,0.0,1922.0,Pave,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1415,51.0,130.0,2007.0,Grvl,BrkFace,Gd,TA,No,ALQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1416,60.0,0.0,1971.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1417,70.04995836802665,731.0,1998.0,Grvl,BrkFace,Gd,TA,Mn,GLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1418,71.0,0.0,1962.0,Grvl,None,TA,TA,No,BLQ,Rec,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1419,70.04995836802665,312.0,1969.0,Grvl,BrkFace,TA,TA,Av,Rec,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1420,90.0,420.0,1968.0,Grvl,BrkFace,TA,TA,No,ALQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1421,53.0,0.0,1977.0,Grvl,None,Gd,TA,No,ALQ,Unf,SBrkr,Fa,Attchd,RFn,TA,TA,missing,missing,missing
1422,37.0,170.0,2003.0,Grvl,BrkFace,Gd,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1423,70.04995836802665,0.0,1966.0,Grvl,None,Gd,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,Unf,Gd,Gd,Gd,GdPrv,missing
1424,70.04995836802665,0.0,1970.0,Grvl,None,TA,TA,No,ALQ,Rec,SBrkr,TA,Detchd,Unf,TA,TA,missing,GdWo,missing
1425,80.0,243.0,1960.0,Grvl,Stone,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
1426,81.0,448.0,1994.0,Grvl,BrkFace,Gd,TA,No,GLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1427,60.0,0.0,1962.0,Grvl,None,TA,TA,No,BLQ,Unf,FuseA,TA,Attchd,Unf,TA,TA,missing,missing,missing
1428,60.0,294.0,1940.0,Grvl,Stone,TA,TA,No,BLQ,Unf,SBrkr,Gd,Attchd,Unf,TA,TA,missing,MnPrv,missing
1429,70.04995836802665,310.0,1981.0,Grvl,BrkFace,Gd,TA,No,BLQ,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1430,60.0,0.0,2005.0,Grvl,None,Gd,Gd,Av,Unf,Unf,SBrkr,Gd,BuiltIn,Fin,TA,TA,missing,missing,missing
1431,70.04995836802665,0.0,1976.0,Grvl,None,Gd,TA,No,LwQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1432,60.0,0.0,1928.0,Grvl,None,TA,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Unf,Fa,Fa,missing,missing,missing
1433,93.0,318.0,2000.0,Grvl,BrkFace,Gd,TA,No,Unf,Unf,SBrkr,TA,Attchd,Fin,TA,TA,missing,missing,missing
1434,80.0,0.0,1977.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1435,80.0,237.0,1962.0,Grvl,BrkFace,TA,TA,No,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,GdPrv,missing
1436,60.0,0.0,1974.0,Grvl,None,TA,TA,No,ALQ,Unf,SBrkr,Gd,Detchd,Unf,TA,TA,missing,GdWo,missing
1437,96.0,426.0,2008.0,Grvl,Stone,Ex,TA,Av,GLQ,Unf,SBrkr,Gd,Attchd,Fin,TA,TA,missing,missing,missing
1438,90.0,0.0,1957.0,Grvl,None,TA,TA,No,GLQ,Unf,FuseA,Gd,Attchd,Unf,TA,TA,missing,MnPrv,missing
1439,80.0,96.0,1979.0,Grvl,BrkFace,TA,TA,No,GLQ,Rec,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1440,79.0,0.0,1993.0,Grvl,None,Ex,TA,No,Unf,Unf,SBrkr,Gd,Detchd,Fin,TA,TA,missing,missing,missing
1441,70.04995836802665,147.0,2004.0,Grvl,BrkFace,Gd,TA,Av,GLQ,Unf,SBrkr,TA,Attchd,RFn,TA,TA,missing,missing,missing
1442,85.0,160.0,2008.0,Grvl,Stone,Ex,TA,Av,GLQ,Unf,SBrkr,Ex,Attchd,Fin,TA,TA,missing,missing,missing
1443,70.04995836802665,0.0,1916.0,Grvl,None,TA,TA,No,Unf,Unf,FuseF,Gd,Detchd,Unf,Fa,Po,missing,missing,missing
1444,63.0,106.0,2004.0,Grvl,BrkFace,Gd,TA,Av,Unf,Unf,SBrkr,Gd,Attchd,RFn,TA,TA,missing,missing,missing
1445,70.0,0.0,1990.0,Grvl,None,TA,TA,Gd,LwQ,Rec,SBrkr,Gd,Detchd,Unf,TA,TA,missing,missing,missing
